node,height,label,recvUnixMs
node0,300,b1,1781222905583
node0,300,b1,1781222905815
node0,300,b1,1781222910558
node0,468,b2,1781222994060
node0,468,b1,1781222994061
node0,468,b1,1781222994061
node0,468,b1,1781222994066
node0,468,b1,1781222994066
node0,468,b1,1781222994076
node0,468,b1,1781222994077
node0,468,b1,1781222994077
node0,468,b1,1781222994077
node0,468,b1,1781222994079
node0,468,b1,1781222994085
node0,468,b2,1781222994085
node0,468,b1,1781222994307
node0,468,b1,1781222994356
node0,636,b1,1781223084309
node0,636,b1,1781223084309
node0,804,b2,1781223173355
node0,804,b1,1781223173365
node0,804,b1,1781223173365
node0,804,b1,1781223173365
node0,804,b1,1781223173367
node0,804,b1,1781223173367
node0,804,b2,1781223173367
node0,804,b1,1781223173371
node0,804,b1,1781223173373
node0,804,b1,1781223173376
node0,804,b1,1781223173395
node0,972,b1,1781223269809
node0,972,b1,1781223269809
node0,1140,b1,1781223367461
node0,1140,b1,1781223367462
node0,1140,b1,1781223367465
node0,1140,b1,1781223367468
node0,1140,b2,1781223367468
node0,1140,b1,1781223367470
node0,1140,b1,1781223367470
node0,1140,b1,1781223367474
node0,1140,b1,1781223367482
node0,1140,b1,1781223367486
node0,1308,b1,1781223462309
node0,1308,b1,1781223462309
node0,1476,b1,1781223556958
node0,1476,b1,1781223556959
node0,1644,b1,1781223663937
node0,1812,b1,1781223744728
node0,300,b1,1781222905583
node0,300,b1,1781222905815
node0,300,b1,1781222910558
node0,468,b2,1781222994060
node0,468,b1,1781222994061
node0,468,b1,1781222994061
node0,468,b1,1781222994066
node0,468,b1,1781222994066
node0,468,b1,1781222994076
node0,468,b1,1781222994077
node0,468,b1,1781222994077
node0,468,b1,1781222994077
node0,468,b1,1781222994079
node0,468,b1,1781222994085
node0,468,b2,1781222994085
node0,468,b1,1781222994307
node0,468,b1,1781222994356
node0,636,b1,1781223084309
node0,636,b1,1781223084309
node0,804,b2,1781223173355
node0,804,b1,1781223173365
node0,804,b1,1781223173365
node0,804,b1,1781223173365
node0,804,b1,1781223173367
node0,804,b1,1781223173367
node0,804,b2,1781223173367
node0,804,b1,1781223173371
node0,804,b1,1781223173373
node0,804,b1,1781223173376
node0,804,b1,1781223173395
node0,972,b1,1781223269809
node0,972,b1,1781223269809
node0,1140,b1,1781223367461
node0,1140,b1,1781223367462
node0,1140,b1,1781223367465
node0,1140,b1,1781223367468
node0,1140,b2,1781223367468
node0,1140,b1,1781223367470
node0,1140,b1,1781223367470
node0,1140,b1,1781223367474
node0,1140,b1,1781223367482
node0,1140,b1,1781223367486
node0,1308,b1,1781223462309
node0,1308,b1,1781223462309
node0,1476,b1,1781223556958
node0,1476,b1,1781223556959
node0,1644,b1,1781223663937
node0,1812,b1,1781223744728
node1,468,b2,1781222994063
node1,468,b1,1781222994064
node1,468,b2,1781222994064
node1,468,b1,1781222994073
node1,468,b1,1781222994073
node1,468,b1,1781222994073
node1,468,b1,1781222994074
node1,468,b1,1781222994074
node1,468,b1,1781222994074
node1,468,b1,1781222994075
node1,468,b2,1781222994076
node1,468,b1,1781222994076
node1,468,b1,1781222994308
node1,636,b1,1781223084310
node1,636,b1,1781223084319
node1,804,b2,1781223173351
node1,804,b1,1781223173359
node1,804,b1,1781223173364
node1,804,b1,1781223173368
node1,804,b1,1781223173368
node1,804,b2,1781223173372
node1,804,b1,1781223173373
node1,804,b1,1781223173375
node1,804,b1,1781223173377
node1,804,b1,1781223173592
node1,804,b1,1781223173603
node1,972,b1,1781223269810
node1,972,b1,1781223269822
node1,1140,b1,1781223367464
node1,1140,b2,1781223367465
node1,1140,b1,1781223367465
node1,1140,b2,1781223367465
node1,1140,b1,1781223367468
node1,1140,b2,1781223367469
node1,1140,b1,1781223367469
node1,1140,b1,1781223367470
node1,1140,b1,1781223367477
node1,1140,b1,1781223367479
node1,1140,b1,1781223367690
node1,1140,b1,1781223367700
node1,1140,b1,1781223367704
node1,1308,b1,1781223462310
node1,1308,b1,1781223462318
node1,1476,b1,1781223556958
node1,1476,b1,1781223556973
node1,1644,b1,1781223663926
node1,1812,b1,1781223744740
node1,468,b2,1781222994063
node1,468,b1,1781222994064
node1,468,b2,1781222994064
node1,468,b1,1781222994073
node1,468,b1,1781222994073
node1,468,b1,1781222994073
node1,468,b1,1781222994074
node1,468,b1,1781222994074
node1,468,b1,1781222994074
node1,468,b1,1781222994075
node1,468,b2,1781222994076
node1,468,b1,1781222994076
node1,468,b1,1781222994308
node1,636,b1,1781223084310
node1,636,b1,1781223084319
node1,804,b2,1781223173351
node1,804,b1,1781223173359
node1,804,b1,1781223173364
node1,804,b1,1781223173368
node1,804,b1,1781223173368
node1,804,b2,1781223173372
node1,804,b1,1781223173373
node1,804,b1,1781223173375
node1,804,b1,1781223173377
node1,804,b1,1781223173592
node1,804,b1,1781223173603
node1,972,b1,1781223269810
node1,972,b1,1781223269822
node1,1140,b1,1781223367464
node1,1140,b2,1781223367465
node1,1140,b1,1781223367465
node1,1140,b2,1781223367465
node1,1140,b1,1781223367468
node1,1140,b2,1781223367469
node1,1140,b1,1781223367469
node1,1140,b1,1781223367470
node1,1140,b1,1781223367477
node1,1140,b1,1781223367479
node1,1140,b1,1781223367690
node1,1140,b1,1781223367700
node1,1140,b1,1781223367704
node1,1308,b1,1781223462310
node1,1308,b1,1781223462318
node1,1476,b1,1781223556958
node1,1476,b1,1781223556973
node1,1644,b1,1781223663926
node1,1812,b1,1781223744740
node2,300,b1,1781222905812
node2,300,b1,1781222905813
node2,468,b2,1781222994053
node2,468,b1,1781222994058
node2,468,b1,1781222994063
node2,468,b1,1781222994064
node2,468,b1,1781222994069
node2,468,b1,1781222994072
node2,468,b1,1781222994072
node2,468,b1,1781222994076
node2,468,b1,1781222994081
node2,468,b1,1781222994083
node2,468,b1,1781222994309
