node,height,label,recvUnixMs
node3,300,b1,1781221725356
node3,300,b1,1781221725356
node3,300,b1,1781221725360
node3,300,b1,1781221725574
node3,468,b1,1781221813796
node3,468,b1,1781221813798
node3,468,b1,1781221813815
node3,468,b1,1781221813815
node3,468,b1,1781221813815
node3,468,b1,1781221813815
node3,468,b1,1781221813815
node3,468,b2,1781221813815
node3,468,b1,1781221813816
node3,468,b1,1781221813816
node3,468,b2,1781221813848
node3,468,b1,1781221814055
node3,636,b1,1781221904045
node3,636,b1,1781221904053
node3,804,b1,1781221992694
node3,804,b1,1781221992701
node3,804,b1,1781221992701
node3,804,b1,1781221992706
node3,804,b1,1781221992706
node3,804,b2,1781221992708
node3,804,b2,1781221992711
node3,804,b1,1781221992711
node3,804,b1,1781221992712
node3,804,b1,1781221992719
node3,804,b1,1781221992920
node3,804,b1,1781221992935
node3,972,b1,1781222089162
node3,972,b1,1781222089163
node3,1140,b1,1781222186794
node3,1140,b1,1781222186801
node3,1140,b1,1781222186801
node3,1140,b1,1781222186801
node3,1140,b1,1781222186802
node3,1140,b1,1781222186805
node3,1140,b1,1781222186805
node3,1140,b1,1781222186808
node3,1140,b1,1781222186811
node3,1140,b2,1781222186817
node3,1140,b2,1781222186823
node3,1140,b1,1781222187045
node3,1308,b1,1781222281648
node3,1308,b1,1781222281741
node3,1476,b1,1781222376404
node3,1476,b1,1781222376409
node3,1812,b1,1781222547843
node3,300,b1,1781221725356
node3,300,b1,1781221725356
node3,300,b1,1781221725360
node3,300,b1,1781221725574
node3,468,b1,1781221813796
node3,468,b1,1781221813798
node3,468,b1,1781221813815
node3,468,b1,1781221813815
node3,468,b1,1781221813815
node3,468,b1,1781221813815
node3,468,b1,1781221813815
node3,468,b2,1781221813815
node3,468,b1,1781221813816
node3,468,b1,1781221813816
node3,468,b2,1781221813848
node3,468,b1,1781221814055
node3,636,b1,1781221904045
node3,636,b1,1781221904053
node3,804,b1,1781221992694
node3,804,b1,1781221992701
node3,804,b1,1781221992701
node3,804,b1,1781221992706
node3,804,b1,1781221992706
node3,804,b2,1781221992708
node3,804,b2,1781221992711
node3,804,b1,1781221992711
node3,804,b1,1781221992712
node3,804,b1,1781221992719
node3,804,b1,1781221992920
node3,804,b1,1781221992935
node3,972,b1,1781222089162
node3,972,b1,1781222089163
node3,1140,b1,1781222186794
node3,1140,b1,1781222186801
node3,1140,b1,1781222186801
node3,1140,b1,1781222186801
node3,1140,b1,1781222186802
node3,1140,b1,1781222186805
node3,1140,b1,1781222186805
node3,1140,b1,1781222186808
node3,1140,b1,1781222186811
node3,1140,b2,1781222186817
node3,1140,b2,1781222186823
node3,1140,b1,1781222187045
node3,1308,b1,1781222281648
node3,1308,b1,1781222281741
node3,1476,b1,1781222376404
node3,1476,b1,1781222376409
node3,1812,b1,1781222547843
