node,height,label,recvUnixMs
node2,1140,b1,1781221030925
node2,1140,b1,1781221030929
node2,1140,b1,1781221030930
node2,1140,b1,1781221030937
node2,1140,b2,1781221030960
node2,1140,b2,1781221030984
node2,1308,b1,1781221125716
node2,1308,b1,1781221125723
node2,1476,b1,1781221204379
node2,1476,b1,1781221204383
node2,1644,b1,1781221294970
node2,1812,b1,1781221375565
node2,300,b1,1781220590510
node2,300,b1,1781220590517
node2,300,b1,1781220590517
node2,300,b1,1781220590517
node2,300,b1,1781220590524
node2,300,b1,1781220590525
node2,300,b1,1781220590525
node2,300,b2,1781220590553
node2,300,b2,1781220590553
node2,468,b1,1781220676911
node2,468,b1,1781220676913
node2,468,b1,1781220676913
node2,468,b1,1781220676916
node2,468,b1,1781220676918
node2,468,b1,1781220676927
node2,468,b1,1781220676930
node2,468,b2,1781220676950
node2,468,b2,1781220676951
node2,468,b2,1781220676953
node2,636,b1,1781220760514
node2,636,b1,1781220760517
node2,636,b1,1781220760517
node2,636,b1,1781220760517
node2,636,b1,1781220760518
node2,636,b1,1781220760518
node2,636,b1,1781220760518
node2,636,b1,1781220760524
node2,636,b1,1781220760527
node2,636,b2,1781220760549
node2,636,b2,1781220760552
node2,636,b2,1781220760552
node2,636,b2,1781220760552
node2,636,b1,1781220760737
node2,804,b1,1781220852917
node2,804,b1,1781220852918
node2,804,b1,1781220852919
node2,804,b1,1781220852921
node2,804,b1,1781220852926
node2,804,b1,1781220852926
node2,804,b1,1781220852930
node2,804,b2,1781220852953
node2,804,b2,1781220852954
node2,804,b2,1781220852961
node2,972,b1,1781220949312
node2,1140,b1,1781221030912
node2,1140,b1,1781221030919
node2,1140,b1,1781221030921
node2,1140,b1,1781221030925
node2,1140,b1,1781221030925
node2,1140,b1,1781221030929
node2,1140,b1,1781221030930
node2,1140,b1,1781221030937
node2,1140,b2,1781221030960
node2,1140,b2,1781221030984
node2,1308,b1,1781221125716
node2,1308,b1,1781221125723
node2,1476,b1,1781221204379
node2,1476,b1,1781221204383
node2,1644,b1,1781221294970
node2,1812,b1,1781221375565
node3,300,b1,1781220590514
node3,300,b1,1781220590515
node3,300,b1,1781220590516
node3,300,b1,1781220590516
node3,300,b1,1781220590516
node3,300,b1,1781220590521
node3,300,b1,1781220590521
node3,300,b1,1781220590523
node3,300,b1,1781220590523
node3,300,b2,1781220590548
node3,300,b2,1781220590554
node3,300,b2,1781220590557
node3,468,b1,1781220676912
node3,468,b1,1781220676912
node3,468,b1,1781220676913
node3,468,b1,1781220676916
node3,468,b1,1781220676917
node3,468,b1,1781220676922
node3,468,b1,1781220676928
node3,468,b2,1781220676948
node3,468,b2,1781220676954
node3,636,b1,1781220760509
node3,636,b1,1781220760517
node3,636,b1,1781220760517
node3,636,b1,1781220760517
node3,636,b1,1781220760523
node3,636,b1,1781220760523
node3,636,b1,1781220760523
node3,636,b2,1781220760545
node3,636,b2,1781220760554
node3,636,b2,1781220760556
node3,636,b2,1781220760558
node3,804,b1,1781220852914
node3,804,b1,1781220852917
node3,804,b1,1781220852919
node3,804,b1,1781220852919
node3,804,b1,1781220852918
node3,804,b1,1781220852926
node3,804,b1,1781220852932
node3,804,b1,1781220852934
node3,804,b2,1781220852954
node3,804,b2,1781220852956
node3,804,b2,1781220852957
node3,804,b2,1781220852959
node3,804,b2,1781220852961
node3,1140,b1,1781221030918
node3,1140,b1,1781221030919
node3,1140,b1,1781221030919
node3,1140,b1,1781221030923
node3,1140,b1,1781221030923
node3,1140,b1,1781221030925
node3,1140,b1,1781221030931
node3,1140,b1,1781221030934
node3,1140,b2,1781221030968
node3,1140,b2,1781221030968
node3,1308,b1,1781221125717
node3,1308,b1,1781221125727
node3,1476,b1,1781221204376
node3,1476,b1,1781221204387
node3,1644,b1,1781221296857
node3,1812,b1,1781221375571
node3,300,b1,1781220590514
node3,300,b1,1781220590515
node3,300,b1,1781220590516
node3,300,b1,1781220590516
node3,300,b1,1781220590516
node3,300,b1,1781220590521
node3,300,b1,1781220590521
node3,300,b1,1781220590523
node3,300,b1,1781220590523
node3,300,b2,1781220590548
node3,300,b2,1781220590554
node3,300,b2,1781220590557
node3,468,b1,1781220676912
node3,468,b1,1781220676912
node3,468,b1,1781220676913
node3,468,b1,1781220676916
node3,468,b1,1781220676917
node3,468,b1,1781220676922
node3,468,b1,1781220676928
node3,468,b2,1781220676948
node3,468,b2,1781220676954
node3,636,b1,1781220760509
node3,636,b1,1781220760517
node3,636,b1,1781220760517
node3,636,b1,1781220760517
node3,636,b1,1781220760523
node3,636,b1,1781220760523
node3,636,b1,1781220760523
node3,636,b2,1781220760545
node3,636,b2,1781220760554
node3,636,b2,1781220760556
node3,636,b2,1781220760558
node3,804,b1,1781220852914
node3,804,b1,1781220852917
node3,804,b1,1781220852919
node3,804,b1,1781220852919
node3,804,b1,1781220852918
node3,804,b1,1781220852926
node3,804,b1,1781220852932
node3,804,b1,1781220852934
node3,804,b2,1781220852954
node3,804,b2,1781220852956
node3,804,b2,1781220852957
node3,804,b2,1781220852959
node3,804,b2,1781220852961
node3,1140,b1,1781221030918
node3,1140,b1,1781221030919
node3,1140,b1,1781221030919
node3,1140,b1,1781221030923
node3,1140,b1,1781221030923
node3,1140,b1,1781221030925
node3,1140,b1,1781221030931
node3,1140,b1,1781221030934
node3,1140,b2,1781221030968
node3,1140,b2,1781221030968
node3,1308,b1,1781221125717
node3,1308,b1,1781221125727
node3,1476,b1,1781221204376
node3,1476,b1,1781221204387
node3,1644,b1,1781221296857
node3,1812,b1,1781221375571
node4,300,b1,1781220590519
node4,300,b1,1781220590519
node4,300,b1,1781220590519
node4,300,b1,1781220590519
node4,300,b1,1781220590519
node4,300,b1,1781220590522
node4,300,b1,1781220590529
node4,300,b2,1781220590547
node4,300,b2,1781220590552
node4,300,b2,1781220590553
node4,468,b1,1781220676912
node4,468,b1,1781220676913
node4,468,b1,1781220676913
node4,468,b1,1781220676916
node4,468,b1,1781220676920
node4,468,b1,1781220676920
node4,468,b1,1781220676928
node4,468,b2,1781220676947
node4,468,b2,1781220676952
node4,468,b2,1781220676956
node4,636,b1,1781220760511
node4,636,b1,1781220760513
node4,636,b1,1781220760513
node4,636,b1,1781220760513
node4,636,b1,1781220760515
node4,636,b1,1781220760516
node4,636,b1,1781220760518
node4,636,b1,1781220760524
node4,636,b2,1781220760548
node4,636,b2,1781220760555
node4,636,b2,1781220760555
node4,636,b2,1781220760555
node4,636,b1,1781220760727
node4,636,b1,1781220760740
node4,804,b1,1781220852914
node4,804,b1,1781220852930
node4,804,b1,1781220852930
node4,804,b1,1781220852932
node4,804,b1,1781220852933
node4,804,b1,1781220852933
node4,804,b1,1781220852933
node4,804,b2,1781220852958
node4,804,b2,1781220852959
node4,804,b2,1781220852960
node4,804,b2,1781220852960
node4,804,b1,1781220853166
node4,972,b1,1781220949314
node4,1140,b1,1781221030916
node4,1140,b1,1781221030916
node4,1140,b1,1781221030919
node4,1140,b1,1781221030920
node4,1140,b1,1781221030924
node4,1140,b1,1781221030926
node4,1140,b1,1781221030943
node4,1140,b1,1781221030943
node4,1140,b1,1781221031217
node4,1308,b1,1781221125719
node4,1308,b1,1781221125725
node4,1476,b1,1781221204377
node4,1476,b1,1781221204379
node4,1644,b1,1781221294970
node4,1812,b1,1781221375565
node4,300,b1,1781220590519
node4,300,b1,1781220590519
node4,300,b1,1781220590519
node4,300,b1,1781220590519
node4,300,b1,1781220590519
node4,300,b1,1781220590522
node4,300,b1,1781220590529
node4,300,b2,1781220590547
node4,300,b2,1781220590552
node4,300,b2,1781220590553
node4,468,b1,1781220676912
node4,468,b1,1781220676913
node4,468,b1,1781220676913
node4,468,b1,1781220676916
node4,468,b1,1781220676920
node4,468,b1,1781220676920
node4,468,b1,1781220676928
node4,468,b2,1781220676947
node4,468,b2,1781220676952
node4,468,b2,1781220676956
node4,636,b1,1781220760511
node4,636,b1,1781220760513
node4,636,b1,1781220760513
node4,636,b1,1781220760513
node4,636,b1,1781220760515
node4,636,b1,1781220760516
node4,636,b1,1781220760518
node4,636,b1,1781220760524
node4,636,b2,1781220760548
node4,636,b2,1781220760555
node4,636,b2,1781220760555
node4,636,b2,1781220760555
node4,636,b1,1781220760727
node4,636,b1,1781220760740
node4,804,b1,1781220852914
node4,804,b1,1781220852930
node4,804,b1,1781220852930
node4,804,b1,1781220852932
node4,804,b1,1781220852933
node4,804,b1,1781220852933
node4,804,b1,1781220852933
node4,804,b2,1781220852958
node4,804,b2,1781220852959
node4,804,b2,1781220852960
node4,804,b2,1781220852960
node4,804,b1,1781220853166
node4,972,b1,1781220949314
node4,1140,b1,1781221030916
node4,1140,b1,1781221030916
node4,1140,b1,1781221030919
node4,1140,b1,1781221030920
node4,1140,b1,1781221030924
node4,1140,b1,1781221030926
node4,1140,b1,1781221030943
node4,1140,b1,1781221030943
node4,1140,b1,1781221031217
node4,1308,b1,1781221125719
node4,1308,b1,1781221125725
node4,1476,b1,1781221204377
node4,1476,b1,1781221204379
node4,1644,b1,1781221294970
node4,1812,b1,1781221375565
node5,300,b1,1781220590510
node5,300,b1,1781220590514
node5,300,b1,1781220590514
node5,300,b1,1781220590516
node5,300,b1,1781220590524
node5,300,b1,1781220590524
node5,300,b1,1781220590526
node5,300,b1,1781220590527
node5,300,b2,1781220590549
node5,300,b2,1781220590562
node5,300,b2,1781220590564
node5,300,b2,1781220590565
node5,300,b1,1781220590745
node5,468,b1,1781220676912
node5,468,b1,1781220676920
node5,468,b1,1781220676920
node5,468,b1,1781220676921
node5,468,b1,1781220676923
node5,468,b1,1781220676930
node5,468,b2,1781220676950
node5,468,b2,1781220676952
node5,468,b2,1781220676953
node5,468,b2,1781220676959
node5,636,b1,1781220760514
node5,636,b1,1781220760514
node5,636,b1,1781220760514
node5,636,b1,1781220760514
node5,636,b1,1781220760515
node5,636,b1,1781220760522
node5,636,b1,1781220760523
node5,636,b1,1781220760523
node5,636,b1,1781220760526
node5,636,b2,1781220760551
node5,636,b2,1781220760553
node5,636,b2,1781220760556
node5,636,b2,1781220760557
node5,636,b1,1781220760735
node5,636,b1,1781220760742
node5,804,b1,1781220852914
node5,804,b1,1781220852919
node5,804,b1,1781220852930
node5,804,b1,1781220852931
node5,804,b1,1781220852931
node5,804,b1,1781220852931
node5,804,b1,1781220852931
node5,804,b2,1781220852956
node5,804,b2,1781220852959
node5,804,b2,1781220852964
node5,804,b1,1781220853145
node5,972,b1,1781220949314
node5,1140,b1,1781221030913
node5,1140,b1,1781221030919
node5,1140,b1,1781221030919
node5,1140,b1,1781221030922
node5,1140,b1,1781221030927
node5,1140,b1,1781221030930
node5,1140,b1,1781221030933
node5,1140,b1,1781221030942
node5,1140,b2,1781221030994
node5,1308,b1,1781221125719
node5,1308,b1,1781221126108
node5,1476,b1,1781221204377
node5,1476,b1,1781221204385
node5,1644,b1,1781221294977
node5,1812,b1,1781221375571
node5,300,b1,1781220590510
node5,300,b1,1781220590514
node5,300,b1,1781220590514
node5,300,b1,1781220590516
node5,300,b1,1781220590524
node5,300,b1,1781220590524
node5,300,b1,1781220590526
node5,300,b1,1781220590527
node5,300,b2,1781220590549
node5,300,b2,1781220590562
node5,300,b2,1781220590564
node5,300,b2,1781220590565
node5,300,b1,1781220590745
node5,468,b1,1781220676912
node5,468,b1,1781220676920
node5,468,b1,1781220676920
node5,468,b1,1781220676921
node5,468,b1,1781220676923
node5,468,b1,1781220676930
node5,468,b2,1781220676950
node5,468,b2,1781220676952
node5,468,b2,1781220676953
node5,468,b2,1781220676959
node5,636,b1,1781220760514
node5,636,b1,1781220760514
node5,636,b1,1781220760514
node5,636,b1,1781220760514
node5,636,b1,1781220760515
node5,636,b1,1781220760522
node5,636,b1,1781220760523
node5,636,b1,1781220760523
node5,636,b1,1781220760526
node5,636,b2,1781220760551
node5,636,b2,1781220760553
node5,636,b2,1781220760556
node5,636,b2,1781220760557
node5,636,b1,1781220760735
node5,636,b1,1781220760742
node5,804,b1,1781220852914
node5,804,b1,1781220852919
node5,804,b1,1781220852930
node5,804,b1,1781220852931
node5,804,b1,1781220852931
node5,804,b1,1781220852931
node5,804,b1,1781220852931
node5,804,b2,1781220852956
node5,804,b2,1781220852959
node5,804,b2,1781220852964
node5,804,b1,1781220853145
node5,972,b1,1781220949314
node5,1140,b1,1781221030913
node5,1140,b1,1781221030919
node5,1140,b1,1781221030919
node5,1140,b1,1781221030922
node5,1140,b1,1781221030927
node5,1140,b1,1781221030930
node5,1140,b1,1781221030933
node5,1140,b1,1781221030942
node5,1140,b2,1781221030994
node5,1308,b1,1781221125719
node5,1308,b1,1781221126108
node5,1476,b1,1781221204377
node5,1476,b1,1781221204385
node5,1644,b1,1781221294977
node5,1812,b1,1781221375571
node6,300,b1,1781220590513
node6,300,b1,1781220590513
node6,300,b1,1781220590513
node6,300,b1,1781220590513
node6,300,b1,1781220590514
node6,300,b1,1781220590522
node6,300,b1,1781220590523
node6,300,b1,1781220590523
node6,300,b1,1781220590523
node6,300,b1,1781220590524
node6,300,b2,1781220590549
node6,300,b2,1781220590553
node6,300,b2,1781220590558
node6,468,b1,1781220676912
node6,468,b1,1781220676914
node6,468,b1,1781220676917
node6,468,b1,1781220676919
node6,468,b1,1781220676920
node6,468,b1,1781220676922
node6,468,b1,1781220676930
node6,468,b2,1781220676948
node6,468,b2,1781220676949
node6,468,b2,1781220676956
node6,636,b1,1781220760511
node6,636,b1,1781220760513
node6,636,b1,1781220760516
node6,636,b1,1781220760516
node6,636,b1,1781220760521
node6,636,b1,1781220760521
node6,636,b1,1781220760522
node6,636,b1,1781220760523
node6,636,b1,1781220760524
node6,636,b1,1781220760525
node6,636,b2,1781220760548
node6,804,b1,1781220852919
node6,804,b1,1781220852919
node6,804,b1,1781220852919
node6,804,b1,1781220852920
node6,804,b1,1781220852921
node6,804,b1,1781220852923
node6,804,b1,1781220852929
node6,804,b1,1781220852929
node6,804,b1,1781220852931
node6,804,b2,1781220852951
node6,804,b2,1781220852959
node6,804,b2,1781220852959
node6,804,b2,1781220852961
node6,804,b2,1781220852966
node6,804,b1,1781220853159
node6,1140,b1,1781221030916
node6,1140,b1,1781221030920
node6,1140,b1,1781221030922
node6,1140,b1,1781221030922
node6,1140,b1,1781221030924
node6,1140,b1,1781221030935
node6,1140,b1,1781221030935
node6,1140,b1,1781221030941
node6,1140,b2,1781221030998
node6,1140,b2,1781221030981
node6,1140,b2,1781221031015
node6,1140,b1,1781221031228
node6,1308,b1,1781221125720
node6,1476,b1,1781221204382
node6,300,b1,1781220590513
node6,300,b1,1781220590513
node6,300,b1,1781220590513
node6,300,b1,1781220590513
node6,300,b1,1781220590514
node6,300,b1,1781220590522
node6,300,b1,1781220590523
node6,300,b1,1781220590523
node6,300,b1,1781220590523
node6,300,b1,1781220590524
node6,300,b2,1781220590549
node6,300,b2,1781220590553
node6,300,b2,1781220590558
node6,468,b1,1781220676912
node6,468,b1,1781220676914
node6,468,b1,1781220676917
node6,468,b1,1781220676919
node6,468,b1,1781220676920
node6,468,b1,1781220676922
node6,468,b1,1781220676930
node6,468,b2,1781220676948
node6,468,b2,1781220676949
node6,468,b2,1781220676956
node6,636,b1,1781220760511
node6,636,b1,1781220760513
node6,636,b1,1781220760516
node6,636,b1,1781220760516
node6,636,b1,1781220760521
node6,636,b1,1781220760521
node6,636,b1,1781220760522
node6,636,b1,1781220760523
node6,636,b1,1781220760524
node6,636,b1,1781220760525
node6,636,b2,1781220760548
node6,804,b1,1781220852919
node6,804,b1,1781220852919
node6,804,b1,1781220852919
node6,804,b1,1781220852920
node6,804,b1,1781220852921
node6,804,b1,1781220852923
node6,804,b1,1781220852929
node6,804,b1,1781220852929
node6,804,b1,1781220852931
node6,804,b2,1781220852951
node6,804,b2,1781220852959
node6,804,b2,1781220852959
node6,804,b2,1781220852961
node6,804,b2,1781220852966
node6,804,b1,1781220853159
node6,1140,b1,1781221030916
node6,1140,b1,1781221030920
node6,1140,b1,1781221030922
node6,1140,b1,1781221030922
node6,1140,b1,1781221030924
node6,1140,b1,1781221030935
node6,1140,b1,1781221030935
node6,1140,b1,1781221030941
node6,1140,b2,1781221030998
node6,1140,b2,1781221030981
node6,1140,b2,1781221031015
node6,1140,b1,1781221031228
node6,1308,b1,1781221125720
node6,1476,b1,1781221204382
